Customer_ID,risk_score,risk_category
9152-AMKAK,2,"Medium risk"
8049-WJCLQ,3,"Medium risk"
9705-ZJBCG,0,"Low risk"
9670-BPNXF,0,"Low risk"
3913-FCUUW,0,"Low risk"
9555-SAHUZ,2,"Medium risk"
0816-TSPHQ,3,"Medium risk"
9932-WBWIK,3,"Medium risk"
5286-YHCVC,3,"Medium risk"
8963-MQVYN,2,"Medium risk"
6542-LWGXJ,3,"Medium risk"
1222-LRYKO,3,"Medium risk"
2087-QAREY,2,"Medium risk"
4423-JWZJN,3,"Medium risk"
7502-BNYGS,2,"Medium risk"
9752-ZNQUT,3,"Medium risk"
5666-MBJPT,1,"Low risk"
7312-XSBAT,3,"Medium risk"
2371-JQHZZ,4,"High risk"
1121-QSIVB,1,"Low risk"
4396-KLSEH,3,"Medium risk"
2824-MYYBN,4,"High risk"
6345-HOVES,2,"Medium risk"
8318-LCNBW,1,"Low risk"
6469-QJKZW,3,"Medium risk"
5915-DGNVC,1,"Low risk"
9103-CXVOK,3,"Medium risk"
3841-CONLJ,3,"Medium risk"
9386-LDCZR,2,"Medium risk"
1813-JYWTO,3,"Medium risk"
6719-OXYBR,4,"High risk"
0168-XZKBB,4,"High risk"
3785-NRHYR,3,"Medium risk"
6297-NOOPG,2,"Medium risk"
1089-XZWHH,1,"Low risk"
6064-ZATLR,1,"Low risk"
8707-HOEDG,2,"Medium risk"
7167-PCEYD,1,"Low risk"
4817-KEQSP,1,"Low risk"
8749-CLJXC,3,"Medium risk"
7989-VCQOH,2,"Medium risk"
8882-TLVRW,0,"Low risk"
9730-DRTMJ,0,"Low risk"
7636-XUHWW,3,"Medium risk"
6349-JDHQP,1,"Low risk"
5847-MXBEO,1,"Low risk"
1116-FRYVH,0,"Low risk"
9633-XQABV,4,"High risk"
8679-LZBMD,3,"Medium risk"
3407-JMJQQ,3,"Medium risk"
6252-DFGTK,0,"Low risk"
1539-LNKHM,3,"Medium risk"
8645-KOMJQ,1,"Low risk"
4057-FKCZK,3,"Medium risk"
4291-TPNFG,1,"Low risk"
6087-YPWHO,0,"Low risk"
3090-QFUVD,3,"Medium risk"
7401-RUBNK,3,"Medium risk"
4815-GBTCD,3,"Medium risk"
0980-PVMRC,2,"Medium risk"
3873-NFTGI,2,"Medium risk"
1169-WCVAK,3,"Medium risk"
7129-CAKJW,4,"High risk"
3570-YUEKJ,2,"Medium risk"
1555-HAPSU,1,"Low risk"
8464-EETCQ,1,"Low risk"
8132-YPVBX,5,"High risk"
0787-LHDYT,2,"Medium risk"
0374-IOEGQ,3,"Medium risk"
3396-DKDEL,2,"Medium risk"
1752-OZXFY,1,"Low risk"
3161-GETRM,4,"High risk"
0402-OAMEN,1,"Low risk"
6933-VLYFX,0,"Low risk"
6754-WKSHP,1,"Low risk"
2969-QWUBZ,3,"Medium risk"
2971-SGAFL,2,"Medium risk"
2905-KFQUV,4,"High risk"
9958-MEKUC,2,"Medium risk"
0281-CNTZX,1,"Low risk"
2338-BQEZT,2,"Medium risk"
9873-MNDKV,3,"Medium risk"
2194-IIQOF,1,"Low risk"
9631-RXVJM,1,"Low risk"
2122-YWVYA,3,"Medium risk"
6603-YRDCJ,0,"Low risk"
3229-USWAR,0,"Low risk"
1709-EJDOX,1,"Low risk"
4316-XCSLJ,2,"Medium risk"
0383-CLDDA,1,"Low risk"
8277-RVRSV,1,"Low risk"
1628-BIZYP,5,"High risk"
5343-SGUBI,3,"Medium risk"
0856-NAOES,3,"Medium risk"
1976-AZZPJ,3,"Medium risk"
5183-KLYEM,2,"Medium risk"
5144-PQCDZ,3,"Medium risk"
5965-GGPRW,3,"Medium risk"
8035-PWSEV,4,"High risk"
2236-HILPA,1,"Low risk"
1840-BIUOG,0,"Low risk"
1830-IPXVJ,1,"Low risk"
4712-AUQZO,2,"Medium risk"
9711-FJTBX,2,"Medium risk"
2908-ZTPNF,1,"Low risk"
8756-RDDLT,1,"Low risk"
2862-PFNIK,3,"Medium risk"
4430-YHXGG,3,"Medium risk"
7169-YWAMK,0,"Low risk"
6859-RKMZJ,3,"Medium risk"
3842-QTGDL,4,"High risk"
9800-OUIGR,1,"Low risk"
2324-EFHVG,3,"Medium risk"
6907-CQGPN,1,"Low risk"
2675-IJRGJ,1,"Low risk"
3721-CNZHX,1,"Low risk"
1099-GODLO,2,"Medium risk"
6828-HMKWP,2,"Medium risk"
2080-GKCWQ,4,"High risk"
2193-SFWQW,2,"Medium risk"
0442-TDYUO,1,"Low risk"
2724-FJDYW,0,"Low risk"
4451-RWASJ,1,"Low risk"
5917-HBSDW,2,"Medium risk"
0956-ACVZC,3,"Medium risk"
0440-MOGPM,2,"Medium risk"
0020-JDNXP,0,"Low risk"
3752-CQSJI,2,"Medium risk"
2887-JPYLU,2,"Medium risk"
4770-QAZXN,2,"Medium risk"
9714-EDSUC,4,"High risk"
2959-FENLU,5,"High risk"
0487-RPVUM,3,"Medium risk"
4079-ULGFR,2,"Medium risk"
2516-XSJKX,0,"Low risk"
0057-QBUQH,1,"Low risk"
6599-SFQVE,3,"Medium risk"
8331-ZXFOE,0,"Low risk"
4003-FUSHP,1,"Low risk"
7325-ENZFI,0,"Low risk"
0613-WUXUM,1,"Low risk"
6013-BHCAW,1,"Low risk"
6096-EGVTU,1,"Low risk"
8085-MSNLK,2,"Medium risk"
9691-HKOVS,1,"Low risk"
9881-VCZEP,2,"Medium risk"
5119-KEPFY,4,"High risk"
0916-KNFAJ,1,"Low risk"
4024-CSNBY,2,"Medium risk"
7110-BDTWG,0,"Low risk"
0690-SRQID,3,"Medium risk"
9114-DPSIA,1,"Low risk"
7711-GQBZC,1,"Low risk"
8573-CGOCC,2,"Medium risk"
7356-AYNJP,2,"Medium risk"
6286-SUUWT,3,"Medium risk"
5438-QMDDL,2,"Medium risk"
4226-KKDON,2,"Medium risk"
7445-WMRBW,0,"Low risk"
9924-JPRMC,2,"Medium risk"
6218-KNUBD,3,"Medium risk"
5614-DNZCE,0,"Low risk"
3726-TBHQT,2,"Medium risk"
5774-QPLTF,1,"Low risk"
5010-IPEAQ,0,"Low risk"
3069-SSVSN,2,"Medium risk"
8901-UPRHR,2,"Medium risk"
3845-FXCYS,3,"Medium risk"
0725-CXOTM,1,"Low risk"
4343-EJVQB,4,"High risk"
4377-VDHYI,3,"Medium risk"
4937-QPZPO,3,"Medium risk"
2925-VDZHY,1,"Low risk"
8033-VCZGH,3,"Medium risk"
2868-LLSKM,2,"Medium risk"
2988-QRAJY,3,"Medium risk"
1090-PYKCI,2,"Medium risk"
1042-HFUCW,0,"Low risk"
6725-TPKJO,1,"Low risk"
7162-WPHPM,0,"Low risk"
0042-JVWOJ,1,"Low risk"
2097-YVPKN,1,"Low risk"
6631-HMANX,1,"Low risk"
5995-LFTLE,1,"Low risk"
0665-XHDJU,3,"Medium risk"
3544-FBCAS,2,"Medium risk"
4759-PXTAN,1,"Low risk"
7054-DMVAS,1,"Low risk"
7823-JSOAG,4,"High risk"
3705-RHRFR,3,"Medium risk"
9374-YOLBJ,3,"Medium risk"
9074-KGVOX,2,"Medium risk"
6128-DAFVY,2,"Medium risk"
5066-GFJMM,3,"Medium risk"
2661-GKBTK,0,"Low risk"
0458-HEUZG,0,"Low risk"
8409-WQJUX,0,"Low risk"
2578-JQPHZ,2,"Medium risk"
3278-FSIXX,3,"Medium risk"
2946-KIQSP,1,"Low risk"
0625-AFOHS,1,"Low risk"
4636-OLWOE,0,"Low risk"
0885-HMGPY,0,"Low risk"
7208-PSIHR,2,"Medium risk"
7435-ZNUYY,2,"Medium risk"
1354-YZFNB,2,"Medium risk"
2717-HVIZY,3,"Medium risk"
3422-GALYP,4,"High risk"
2890-WFBHU,0,"Low risk"
0327-WFZSY,3,"Medium risk"
7977-HXJKU,1,"Low risk"
0864-FVJNJ,2,"Medium risk"
7356-IWLFW,3,"Medium risk"
3967-VQOGC,1,"Low risk"
6308-CQRBU,2,"Medium risk"
0186-CAERR,2,"Medium risk"
3043-SUDUA,2,"Medium risk"
5442-BHQNG,4,"High risk"
5872-OEQNH,1,"Low risk"
6603-QWSPR,2,"Medium risk"
9921-QFQUL,4,"High risk"
4129-LYCOI,2,"Medium risk"
2081-KJSQF,3,"Medium risk"
3384-CTMSF,4,"High risk"
7718-RXDGG,3,"Medium risk"
3407-QGWLG,3,"Medium risk"
8735-DCXNF,2,"Medium risk"
1936-UAFEH,2,"Medium risk"
3587-PMCOY,4,"High risk"
1027-LKKQQ,1,"Low risk"
7148-XZPHA,2,"Medium risk"
5309-TAIKL,2,"Medium risk"
9717-IOAAF,1,"Low risk"
6368-TZZDT,2,"Medium risk"
1302-TPUBN,1,"Low risk"
0927-CNGRH,3,"Medium risk"
1952-DVVSW,2,"Medium risk"
6656-GULJQ,1,"Low risk"
3777-XROBG,1,"Low risk"
6994-FGRHH,2,"Medium risk"
4000-VGMQP,1,"Low risk"
2680-XKKNJ,1,"Low risk"
2101-RANCD,3,"Medium risk"
8510-TMWYB,1,"Low risk"
3258-ZKPAI,2,"Medium risk"
4450-YOOHP,2,"Medium risk"
3653-NCRDJ,1,"Low risk"
6519-ZHPXP,2,"Medium risk"
8668-KNZTI,1,"Low risk"
9746-YKGXB,1,"Low risk"
6000-UKLWI,1,"Low risk"
8221-EQDGL,2,"Medium risk"
7560-QJAVJ,0,"Low risk"
2995-YWTCD,1,"Low risk"
9137-UIYPG,3,"Medium risk"
5339-PXDVH,5,"High risk"
8782-NUUOL,0,"Low risk"
7601-WFVZV,3,"Medium risk"
4609-KNNWG,1,"Low risk"
9529-OFXHY,4,"High risk"
2669-QVCRG,4,"High risk"
9174-IHETN,2,"Medium risk"
2233-TXSIU,1,"Low risk"
4544-RXFMG,2,"Medium risk"
0859-YGKFW,1,"Low risk"
7196-LIWRH,2,"Medium risk"
5448-VWNAM,1,"Low risk"
9330-VOFSZ,2,"Medium risk"
0939-EREMR,1,"Low risk"
9389-ACWBI,4,"High risk"
3644-QXEHN,4,"High risk"
2911-IJORQ,1,"Low risk"
3985-HOYPM,1,"Low risk"
9548-LERKT,1,"Low risk"
4310-KEDTB,2,"Medium risk"
2676-ISHSF,3,"Medium risk"
9236-NDUCW,0,"Low risk"
4753-PADAS,3,"Medium risk"
6166-YIPFO,0,"Low risk"
9332-GYWLO,3,"Medium risk"
4184-VODJZ,3,"Medium risk"
4957-SREEC,1,"Low risk"
3439-GVUSX,3,"Medium risk"
8050-XGRVL,1,"Low risk"
8969-PRHFK,1,"Low risk"
8709-KRDVL,4,"High risk"
1427-VERSM,3,"Medium risk"
6215-NQCPY,4,"High risk"
2229-DPMBI,2,"Medium risk"
9626-WEQRM,3,"Medium risk"
2188-SXWVT,1,"Low risk"
6258-PVZWJ,1,"Low risk"
3898-BSJYF,1,"Low risk"
3938-YFPXD,1,"Low risk"
7696-AMHOD,1,"Low risk"
9558-IHEZX,3,"Medium risk"
6813-GZQCG,1,"Low risk"
3205-MXZRA,0,"Low risk"
2257-BOVXD,1,"Low risk"
9696-RMYBA,5,"High risk"
8690-UPCZI,0,"Low risk"
4086-WITJG,1,"Low risk"
8344-WFMFH,3,"Medium risk"
8404-FYDIB,4,"High risk"
1074-WVEVG,1,"Low risk"
2108-GLPQB,2,"Medium risk"
3315-IKYZQ,0,"Low risk"
4747-LCAQL,1,"Low risk"
8006-PYCSW,3,"Medium risk"
8249-THVEC,1,"Low risk"
2164-SOQXL,2,"Medium risk"
8799-OXZMD,2,"Medium risk"
3967-KXAPS,1,"Low risk"
6810-VCAEX,0,"Low risk"
0674-EYYZV,3,"Medium risk"
4480-MBMLB,3,"Medium risk"
5090-EMGTC,2,"Medium risk"
4186-ZBUEW,0,"Low risk"
5274-XHAKY,4,"High risk"
3978-YNKDD,1,"Low risk"
9589-ABEPT,2,"Medium risk"
9388-ZEYVT,0,"Low risk"
7605-SNLQG,2,"Medium risk"
8561-NMTBD,2,"Medium risk"
4526-RMTLL,1,"Low risk"
6253-GNHWH,0,"Low risk"
4566-NECEV,5,"High risk"
8080-POTJR,1,"Low risk"
8107-RZLNV,3,"Medium risk"
0516-OOHAR,3,"Medium risk"
3733-ZEECP,1,"Low risk"
7878-RTCZG,3,"Medium risk"
4342-HFXWS,0,"Low risk"
3545-CNWRG,4,"High risk"
1785-BPHTP,4,"High risk"
6898-RBTLU,0,"Low risk"
2256-YLYLP,0,"Low risk"
0164-XAIRP,1,"Low risk"
4011-ARPHK,2,"Medium risk"
7558-IMLMT,1,"Low risk"
3590-TCXTB,3,"Medium risk"
6994-KERXL,3,"Medium risk"
2740-JFBOK,3,"Medium risk"
6500-JVEGC,3,"Medium risk"
5245-VDBUR,1,"Low risk"
1241-FPMOF,1,"Low risk"
9928-BZVLZ,1,"Low risk"
7956-XQWGU,2,"Medium risk"
2369-FEVNO,3,"Medium risk"
5115-SQAAU,1,"Low risk"
7672-VFMXZ,1,"Low risk"
9739-JLPQJ,2,"Medium risk"
3855-ONCAR,4,"High risk"
1488-SYSFC,2,"Medium risk"
9572-WUKSB,2,"Medium risk"
5893-KCLGT,1,"Low risk"
1596-OQSPS,3,"Medium risk"
9867-XOBQA,0,"Low risk"
9546-KDTRB,2,"Medium risk"
3174-RKMOW,3,"Medium risk"
8441-SHIPE,1,"Low risk"
1320-GVNHT,3,"Medium risk"
3541-ZNUHK,4,"High risk"
8725-JEDFD,3,"Medium risk"
8071-SBTRN,3,"Medium risk"
6668-CNMFP,2,"Medium risk"
5681-LLOEI,2,"Medium risk"
1116-DXXDF,3,"Medium risk"
0270-THENM,0,"Low risk"
7815-PDTHL,1,"Low risk"
3635-JBPSG,1,"Low risk"
7964-ZRKKG,3,"Medium risk"
8930-XOTDP,2,"Medium risk"
5060-TQUQN,3,"Medium risk"
0531-XBKMM,0,"Low risk"
2408-PSJVE,1,"Low risk"
9700-ZCLOT,3,"Medium risk"
8738-JOKAR,0,"Low risk"
4534-WGCIR,1,"Low risk"
8792-AOROI,1,"Low risk"
5146-YYFRZ,1,"Low risk"
3452-SRFEG,3,"Medium risk"
4070-OKWVH,4,"High risk"
7853-OETYL,3,"Medium risk"
2363-BJLSL,2,"Medium risk"
2925-MXLSX,1,"Low risk"
9609-BENEA,0,"Low risk"
0508-SQWPL,1,"Low risk"
8213-TAZPM,2,"Medium risk"
1304-SEGFY,3,"Medium risk"
2904-GGUAZ,3,"Medium risk"
5136-GFPMB,4,"High risk"
5243-SAOTC,3,"Medium risk"
9398-MMQTO,4,"High risk"
7619-PLRLP,1,"Low risk"
6508-NJYRO,1,"Low risk"
4710-NKCAW,2,"Medium risk"
0463-ZSDNT,3,"Medium risk"
6257-DTAYD,2,"Medium risk"
4616-ULAOA,2,"Medium risk"
5996-EBTKM,0,"Low risk"
2314-TNDJQ,0,"Low risk"
2405-LBMUW,0,"Low risk"
9013-AQORL,2,"Medium risk"
3648-GZPHF,0,"Low risk"
2075-RMJIK,3,"Medium risk"
9588-YRFHY,1,"Low risk"
3914-FDRHP,4,"High risk"
9547-ITEFG,5,"High risk"
1264-FUHCX,0,"Low risk"
0422-UXFAP,3,"Medium risk"
5130-YPIRV,1,"Low risk"
2843-CQMEG,2,"Medium risk"
8468-FZTOE,0,"Low risk"
6633-SYEUS,3,"Medium risk"
1389-WNUIB,1,"Low risk"
0218-QNVAS,3,"Medium risk"
0804-YGEQV,1,"Low risk"
9586-JGQKH,2,"Medium risk"
4501-VCPFK,1,"Low risk"
6075-SLNIL,4,"High risk"
9347-AERRL,1,"Low risk"
1685-BQULA,4,"High risk"
9053-EJUNL,4,"High risk"
4807-IZYOZ,1,"Low risk"
9837-FWLCH,3,"Medium risk"
7398-LXGYX,4,"High risk"
9281-CEDRU,0,"Low risk"
0871-OPBXW,3,"Medium risk"
8456-QDAVC,3,"Medium risk"
6840-RESVB,1,"Low risk"
2234-XADUH,3,"Medium risk"
0730-KOAVE,4,"High risk"
0678-RLHVP,3,"Medium risk"
1051-GEJLJ,3,"Medium risk"
5285-MVEHD,3,"Medium risk"
0379-DJQHR,2,"Medium risk"
5543-QDCRY,3,"Medium risk"
4694-PHWFW,3,"Medium risk"
5993-BQHEA,2,"Medium risk"
6024-RUGGH,1,"Low risk"
4079-WWQQQ,0,"Low risk"
6103-BOCOU,4,"High risk"
5149-TGWDZ,2,"Medium risk"
7471-WNSUF,1,"Low risk"
8942-DBMHZ,3,"Medium risk"
9199-PWQVC,1,"Low risk"
5393-HJZSM,1,"Low risk"
0862-PRCBS,2,"Medium risk"
8812-ZRHFP,3,"Medium risk"
0454-OKRCT,2,"Medium risk"
5787-KXGIY,1,"Low risk"
4198-VFOEA,1,"Low risk"
6115-ZTBFQ,0,"Low risk"
6353-BRMMA,4,"High risk"
6231-WFGFH,3,"Medium risk"
6169-PPETC,1,"Low risk"
8584-KMVXD,4,"High risk"
5382-SOYZL,4,"High risk"
3261-CQXOL,1,"Low risk"
4002-BQWPQ,2,"Medium risk"
4378-BZYFP,1,"Low risk"
7764-BDPEE,3,"Medium risk"
0604-THJFP,0,"Low risk"
5879-SESNB,4,"High risk"
6461-PPAXN,0,"Low risk"
1106-HRLKZ,1,"Low risk"
8165-ZJRNM,1,"Low risk"
2604-XVDAM,3,"Medium risk"
3717-OFRTN,3,"Medium risk"
9046-JBFWA,2,"Medium risk"
1206-EHBDD,3,"Medium risk"
4883-KCPZJ,1,"Low risk"
9108-EQPNQ,2,"Medium risk"
7277-KAMWT,1,"Low risk"
2545-LXYVJ,1,"Low risk"
7047-YXDMZ,2,"Medium risk"
7426-RHZGU,4,"High risk"
4065-JJAVA,3,"Medium risk"
7649-SIJJF,1,"Low risk"
9361-YNQWJ,1,"Low risk"
1452-XRSJV,2,"Medium risk"
3422-WJOYD,0,"Low risk"
6732-FZUGP,3,"Medium risk"
1352-VHKAJ,1,"Low risk"
2632-TACXW,1,"Low risk"
1767-CJKBA,1,"Low risk"
7296-PIXQY,3,"Medium risk"
3354-OADJP,1,"Low risk"
3524-WQDSG,4,"High risk"
4026-SKKHW,2,"Medium risk"
2829-HYVZP,1,"Low risk"
3845-JHAMY,2,"Medium risk"
1730-VFMWO,1,"Low risk"
7143-BQIBA,2,"Medium risk"
3800-LYTRK,0,"Low risk"
2111-DWYHN,3,"Medium risk"
4194-WHFCB,3,"Medium risk"
4121-AGSIN,1,"Low risk"
0301-KOBTQ,1,"Low risk"
9170-ARBTB,1,"Low risk"
5832-TRLPB,0,"Low risk"
8590-YFFQO,0,"Low risk"
8659-IOOPU,2,"Medium risk"
9742-XOKTS,2,"Medium risk"
4712-UYOOI,2,"Medium risk"
7722-CVFXN,2,"Medium risk"
8717-VCTXJ,1,"Low risk"
4159-NAAIX,3,"Medium risk"
9397-TZSHA,1,"Low risk"
0343-QLUZP,1,"Low risk"
6900-RBKER,3,"Medium risk"
6891-JPYFF,4,"High risk"
0098-BOWSO,2,"Medium risk"
3156-QLHBO,3,"Medium risk"
6621-NRZAK,1,"Low risk"
0774-IFUVM,3,"Medium risk"
1641-BYBTK,3,"Medium risk"
4320-QMLLA,3,"Medium risk"
8292-ITGYJ,1,"Low risk"
6870-ZWMNX,0,"Low risk"
5334-JLAXU,4,"High risk"
7129-ACFOG,3,"Medium risk"
4189-NAKJS,1,"Low risk"
5562-BETPV,2,"Medium risk"
9127-FHJBZ,2,"Medium risk"
6994-ORCWG,1,"Low risk"
2933-XEUJM,1,"Low risk"
4660-IRIBM,4,"High risk"
7670-ZBPOQ,0,"Low risk"
3916-NRPAP,5,"High risk"
8967-SZQAS,2,"Medium risk"
8944-AILEF,2,"Medium risk"
7126-RBHSD,3,"Medium risk"
5370-IIVVL,2,"Medium risk"
6077-BDPXA,4,"High risk"
4291-SHSBH,4,"High risk"
0040-HALCW,1,"Low risk"
0872-JCPIB,2,"Medium risk"
3055-MJDSB,3,"Medium risk"
7115-IRDHS,1,"Low risk"
8496-DMZUK,3,"Medium risk"
9068-VPWQQ,0,"Low risk"
0384-RVBPI,2,"Medium risk"
4525-VZCZG,2,"Medium risk"
2788-CJQAQ,1,"Low risk"
0319-QZTCO,3,"Medium risk"
9408-HRXRK,4,"High risk"
6766-HFKLA,2,"Medium risk"
7617-EYGLW,3,"Medium risk"
2226-ICFDO,1,"Low risk"
5529-GIBVH,1,"Low risk"
9992-UJOEL,3,"Medium risk"
4741-WWJQZ,4,"High risk"
6625-UTXEW,3,"Medium risk"
6244-BESBM,2,"Medium risk"
7182-OVLBJ,3,"Medium risk"
4821-WQOYN,1,"Low risk"
4730-AWNAU,0,"Low risk"
3452-FLHYD,1,"Low risk"
9531-NSBMR,1,"Low risk"
8985-OOPOS,1,"Low risk"
9968-FFVVH,0,"Low risk"
8390-FESFV,1,"Low risk"
3022-BEXHZ,2,"Medium risk"
6248-TKCQV,1,"Low risk"
6198-ZFIOJ,4,"High risk"
9795-SHUHB,0,"Low risk"
3941-XTSKM,1,"Low risk"
5158-RIVOP,2,"Medium risk"
1907-YLNYW,3,"Medium risk"
8947-YRTDV,3,"Medium risk"
0114-RSRRW,3,"Medium risk"
6682-VCIXC,0,"Low risk"
3910-MRQOY,1,"Low risk"
7537-RBWEA,3,"Medium risk"
6265-FRMTQ,1,"Low risk"
2017-CCBLH,2,"Medium risk"
0536-BGFMZ,2,"Medium risk"
2293-IJWPS,3,"Medium risk"
2625-TRCZQ,2,"Medium risk"
4102-HLENU,1,"Low risk"
7722-VJRQD,0,"Low risk"
7073-QETQY,1,"Low risk"
5624-RYAMH,3,"Medium risk"
0196-JTUQI,4,"High risk"
7130-YXBRO,4,"High risk"
9272-LSVYH,4,"High risk"
5478-JJVZK,2,"Medium risk"
9793-WECQC,4,"High risk"
8999-YPYBV,1,"Low risk"
1839-FBNFR,1,"Low risk"
3071-MVJCD,1,"Low risk"
0562-KBDVM,0,"Low risk"
3717-OEAUQ,4,"High risk"
4538-WNTMJ,1,"Low risk"
8060-HIWJJ,1,"Low risk"
7684-XSZIY,1,"Low risk"
8039-ACLPL,1,"Low risk"
2592-YKDIF,3,"Medium risk"
8714-CTZJW,5,"High risk"
1970-KKFWL,1,"Low risk"
9337-SRRNI,1,"Low risk"
0895-UADGO,1,"Low risk"
5678-VFNEQ,3,"Medium risk"
5977-CKHON,4,"High risk"
1830-GGFNM,2,"Medium risk"
5302-BDJNT,3,"Medium risk"
5223-UZAVK,3,"Medium risk"
4859-ZSRDZ,0,"Low risk"
9350-VLHMB,4,"High risk"
8785-CJSHH,4,"High risk"
7560-QRBXH,1,"Low risk"
7077-XJMET,2,"Medium risk"
4652-ODEVH,1,"Low risk"
6510-UPNKS,1,"Low risk"
9046-DQMTP,2,"Medium risk"
6439-LAJXL,2,"Medium risk"
1666-JZPZT,2,"Medium risk"
3253-HKOKL,3,"Medium risk"
7055-HNEOJ,2,"Medium risk"
5514-YQENT,2,"Medium risk"
2958-NHPPS,2,"Medium risk"
1735-XMJVH,3,"Medium risk"
6890-PFRQX,2,"Medium risk"
5899-OUVKV,4,"High risk"
8681-ICONS,2,"Medium risk"
1621-YNCJH,2,"Medium risk"
6362-QHAFM,2,"Medium risk"
3070-BDOQC,3,"Medium risk"
6234-PFPXL,3,"Medium risk"
8970-ANWXO,0,"Low risk"
9480-BQJEI,3,"Medium risk"
6979-TNDEU,3,"Medium risk"
9495-SKLKD,4,"High risk"
0743-HNPFG,0,"Low risk"
5035-PGZXH,3,"Medium risk"
8605-ITULD,3,"Medium risk"
6416-YJTTB,4,"High risk"
3195-TQDZX,3,"Medium risk"
3128-YOVTD,3,"Medium risk"
5014-GSOUQ,1,"Low risk"
5724-BIDBU,1,"Low risk"
8819-WFGGJ,1,"Low risk"
7898-PDWQE,1,"Low risk"
6198-RTPMF,4,"High risk"
2924-KHUVI,3,"Medium risk"
9207-ZPANB,0,"Low risk"
9327-QSDED,3,"Medium risk"
1656-DRSMG,3,"Medium risk"
3012-VFFMN,3,"Medium risk"
0640-YJTPY,1,"Low risk"
7107-UBYKY,2,"Medium risk"
4881-GQJTW,2,"Medium risk"
7876-DNYAP,1,"Low risk"
2429-AYKKO,1,"Low risk"
3794-NFNCH,2,"Medium risk"
5193-QLVZB,3,"Medium risk"
6518-KZXCB,1,"Low risk"
2245-ADZFJ,1,"Low risk"
9818-XQCUV,3,"Medium risk"
8259-NFJTV,2,"Medium risk"
4751-ERMAN,1,"Low risk"
0799-DDIHE,2,"Medium risk"
2812-SFXMJ,3,"Medium risk"
5014-WUQMG,3,"Medium risk"
2782-JEEBU,1,"Low risk"
4522-XRWWI,1,"Low risk"
6485-QXWWE,1,"Low risk"
7321-VGNKU,4,"High risk"
5327-CNLUQ,3,"Medium risk"
2927-QRRQV,3,"Medium risk"
6265-SXWBU,3,"Medium risk"
7941-RCJOW,1,"Low risk"
3584-WKTTW,2,"Medium risk"
3399-BMLVW,0,"Low risk"
3374-PZLXD,2,"Medium risk"
2812-REYAT,1,"Low risk"
5930-GBIWP,1,"Low risk"
6022-KOUQO,2,"Medium risk"
6035-RIIOM,3,"Medium risk"
1478-VPOAD,3,"Medium risk"
9995-HOTOH,1,"Low risk"
2988-PLAHS,2,"Medium risk"
1371-OJCEK,1,"Low risk"
4999-IEZLT,0,"Low risk"
5980-BDHPY,1,"Low risk"
1498-DQNRX,2,"Medium risk"
2581-VKIRT,0,"Low risk"
4163-KIUHY,2,"Medium risk"
1171-TYKUR,2,"Medium risk"
8388-DMKAE,2,"Medium risk"
4737-AQCPU,0,"Low risk"
2808-CHTDM,1,"Low risk"
5451-MHQOF,1,"Low risk"
4836-WNFNO,1,"Low risk"
0354-VXMJC,1,"Low risk"
4422-QVIJA,2,"Medium risk"
4735-BJKOU,1,"Low risk"
0274-JKUJR,3,"Medium risk"
7359-WWYJV,2,"Medium risk"
3795-GWTRD,0,"Low risk"
6961-MJKBO,1,"Low risk"
8158-WPEZG,2,"Medium risk"
0727-BNRLG,2,"Medium risk"
9964-WBQDJ,1,"Low risk"
6303-KFWSL,1,"Low risk"
1702-CCFNJ,1,"Low risk"
0386-CWRGM,1,"Low risk"
0404-AHASP,1,"Low risk"
2081-VEYEH,4,"High risk"
7398-SKNQZ,5,"High risk"
8345-MVDYC,1,"Low risk"
2040-XBAVJ,2,"Medium risk"
8887-IPQNC,3,"Medium risk"
1222-KJNZD,2,"Medium risk"
0106-GHRQR,2,"Medium risk"
2418-TPEUN,1,"Low risk"
3963-RYFNS,2,"Medium risk"
8540-ZQGEA,1,"Low risk"
1803-BGNBD,2,"Medium risk"
6950-TWMYB,1,"Low risk"
5848-FHRFC,1,"Low risk"
2243-FNMMI,2,"Medium risk"
2511-MORQY,1,"Low risk"
6519-CFDBX,3,"Medium risk"
3902-MIVLE,0,"Low risk"
0409-WTMPL,3,"Medium risk"
3669-WHAFY,2,"Medium risk"
3144-KMTWZ,4,"High risk"
6181-AXXYF,1,"Low risk"
1568-LJSZU,1,"Low risk"
7416-CKTEP,1,"Low risk"
4193-IBKSW,1,"Low risk"
3506-OVLKD,1,"Low risk"
2773-MADBQ,0,"Low risk"
2085-BOJKI,3,"Medium risk"
1663-MHLHE,3,"Medium risk"
4450-MDZFX,3,"Medium risk"
0794-YVSGE,1,"Low risk"
6908-VVYHM,4,"High risk"
1839-UMACK,1,"Low risk"
8286-AFUYI,3,"Medium risk"
9350-ZXYJC,2,"Medium risk"
8958-JPTRR,1,"Low risk"
1265-HVPZB,1,"Low risk"
4115-UMJFQ,1,"Low risk"
7369-TRPFD,1,"Low risk"
1098-KFQEC,1,"Low risk"
9359-JANWS,0,"Low risk"
7940-UQQUG,2,"Medium risk"
3961-SXAXY,3,"Medium risk"
5129-HHMZC,1,"Low risk"
0463-WZZKO,3,"Medium risk"
2039-JONDJ,1,"Low risk"
8069-YQQAJ,2,"Medium risk"
3466-WAESX,2,"Medium risk"
9281-PKKZE,2,"Medium risk"
3638-VBZTA,1,"Low risk"
