customer_ID,gender,senior_citizen,partner,dependents,tenure,contract,payment_method,paperless_billing,monthly_charges,total_charges,"Internet Type","Online Security","Online Backup","Premium Tech Support","Streaming TV","Streaming Movies","Churn Category","Churn Reason","Satisfaction Score","Churn Score",CLTV,churn
6112-KTHFQ,Female,No,No,No,13,Month-to-month,"Mailed check",Yes,19.3,279.3,None,No,No,No,No,No,,,5,23,5917,No
1852-XEMDW,Male,No,No,No,22,Month-to-month,"Mailed check",No,65.05,1427.55,DSL,Yes,Yes,No,No,No,,,4,30,4709,No
1820-DJFPH,Female,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",Yes,24.05,1709.15,None,No,No,No,No,No,,,4,36,4755,No
1230-QAJDW,Male,No,No,No,3,Month-to-month,"Mailed check",Yes,65.25,209.9,Cable,No,No,Yes,Yes,No,,,5,43,2562,No
9717-QEBGU,Male,No,No,No,2,Month-to-month,"Electronic check",Yes,70.3,144,"Fiber Optic",No,No,No,No,No,,,4,37,2980,No
5172-RKOCB,Male,No,Yes,No,72,"Two year","Credit card (automatic)",Yes,108.95,7875,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,21,5758,No
3178-CIFOT,Female,No,No,No,23,"One year","Credit card (automatic)",Yes,19.65,478.1,None,No,No,No,No,No,,,3,58,5916,No
4530-NDRKU,Female,No,Yes,Yes,42,"One year","Electronic check",Yes,19.05,761.85,None,No,No,No,No,No,,,4,80,5091,No
9800-ONTFE,Female,No,Yes,Yes,22,Month-to-month,"Bank transfer (automatic)",Yes,75.8,1615.1,"Fiber Optic",No,No,No,No,No,,,5,37,4479,No
6743-HHQPF,Male,No,Yes,No,42,Month-to-month,"Credit card (automatic)",Yes,25.1,1097.15,DSL,No,No,No,No,No,,,3,57,4959,No
6616-AALSR,Female,No,Yes,Yes,65,"Two year","Credit card (automatic)",Yes,104.3,6725.3,"Fiber Optic",Yes,No,No,Yes,Yes,,,3,76,4997,No
4018-KJYUY,Male,No,No,Yes,22,Month-to-month,"Credit card (automatic)",No,20.15,432.5,None,No,No,No,No,No,,,5,78,2722,No
3884-UEBXB,Female,No,Yes,Yes,67,"Two year","Bank transfer (automatic)",No,36.15,2434.45,DSL,Yes,Yes,No,No,No,,,3,39,6314,No
8701-DGLVH,Male,No,No,No,51,"Two year","Mailed check",No,20.45,1042.65,None,No,No,No,No,No,,,4,65,6097,No
3011-WQKSZ,Male,No,No,Yes,19,Month-to-month,"Electronic check",Yes,20,377.55,None,No,No,No,No,No,,,3,31,5188,No
8218-FFJDS,Female,No,Yes,No,72,"Two year","Bank transfer (automatic)",Yes,86.4,6058.95,DSL,Yes,Yes,Yes,Yes,Yes,,,3,27,6114,No
0345-XMMUG,Female,No,Yes,No,46,"Two year","Credit card (automatic)",Yes,108.9,4854.3,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,5,45,5119,No
7036-ZZKBD,Male,No,Yes,No,31,Month-to-month,"Credit card (automatic)",Yes,66.4,2019.8,Cable,No,No,Yes,No,Yes,,,4,79,3282,No
0265-PSUAE,Female,No,Yes,Yes,16,Month-to-month,"Bank transfer (automatic)",No,100.7,1522.7,"Fiber Optic",Yes,No,No,Yes,Yes,,,4,72,3337,No
0463-TXOAK,Male,No,No,Yes,52,"Two year","Credit card (automatic)",No,25.6,1334.5,None,No,No,No,No,No,,,3,76,5662,No
9128-CPXKI,Female,No,No,No,59,"Two year","Electronic check",No,95.8,5655.45,"Fiber Optic",No,No,No,Yes,Yes,,,3,45,5470,No
5855-EIBDE,Female,No,Yes,No,49,"Two year","Credit card (automatic)",No,106.65,5174.35,"Fiber Optic",Yes,Yes,Yes,No,Yes,,,4,57,5948,No
1928-BXYIV,Male,No,No,No,1,Month-to-month,"Electronic check",No,61.15,61.15,DSL,Yes,Yes,No,No,No,,,4,28,4592,No
5871-DGTXZ,Male,No,No,No,32,"One year","Mailed check",No,19.8,607.7,None,No,No,No,No,No,,,4,38,4636,No
0016-QLJIS,Female,No,Yes,Yes,65,"Two year","Mailed check",Yes,90.45,5957.9,Cable,Yes,Yes,Yes,Yes,Yes,,,3,25,5509,No
3556-BVQGL,Female,No,Yes,No,20,"One year","Mailed check",Yes,20,416.45,None,No,No,No,No,No,,,5,71,3585,No
7581-EBBOU,Female,No,No,No,60,"One year","Credit card (automatic)",Yes,70.15,4224.7,DSL,No,Yes,Yes,Yes,No,,,3,62,4260,No
2192-CKRLV,Female,No,Yes,No,72,"Two year","Electronic check",Yes,49.2,3580.95,DSL,Yes,Yes,No,No,Yes,,,3,33,4700,No
3154-HMWUU,Male,No,Yes,No,60,"Two year","Bank transfer (automatic)",Yes,20.5,1198.8,None,No,No,No,No,No,,,5,63,5848,No
6522-OIQSX,Female,No,Yes,Yes,69,"Two year","Credit card (automatic)",Yes,54.95,3772.5,Cable,No,Yes,No,Yes,Yes,,,4,23,4175,No
8748-HFWBO,Male,No,Yes,Yes,19,"One year","Mailed check",No,19.9,357.7,None,No,No,No,No,No,,,5,29,5964,No
1319-YLZJG,Male,No,Yes,No,12,Month-to-month,"Electronic check",Yes,84.6,959.9,"Fiber Optic",Yes,Yes,No,No,No,,,4,31,2499,No
3088-LHEFH,Female,No,No,No,11,Month-to-month,"Bank transfer (automatic)",Yes,79,929.3,"Fiber Optic",Yes,No,No,No,No,,,3,33,3885,No
6116-RFVHN,Female,No,Yes,No,34,Month-to-month,"Electronic check",Yes,100.45,3414.65,"Fiber Optic",No,No,No,Yes,Yes,,,5,42,3744,No
3125-RAHBV,Male,No,No,No,22,"One year","Credit card (automatic)",No,20.3,467.15,None,No,No,No,No,No,,,4,55,2768,No
0373-AIVNJ,Male,No,No,No,9,"One year","Mailed check",No,39.55,373,Cable,Yes,Yes,No,No,No,,,3,67,3755,No
1682-VCOIO,Male,No,No,No,23,"One year","Mailed check",No,20.45,481.1,None,No,No,No,No,No,,,5,43,3434,No
2072-ZVJJX,Male,No,Yes,No,68,"Two year","Bank transfer (automatic)",No,25.25,1728.2,None,No,No,No,No,No,,,3,70,4571,No
3646-ITDGM,Female,No,No,No,56,"Two year","Bank transfer (automatic)",No,19.7,1051.9,None,No,No,No,No,No,,,4,56,4831,No
3569-VLDHH,Male,No,Yes,Yes,66,"One year","Electronic check",Yes,75.1,5013,DSL,Yes,Yes,Yes,Yes,No,,,4,23,6123,No
4001-TSBTV,Female,No,Yes,Yes,58,Month-to-month,"Electronic check",Yes,91.55,5511.65,"Fiber Optic",No,Yes,No,Yes,No,,,3,49,6423,No
2878-DHMIN,Male,No,Yes,Yes,35,"One year","Electronic check",No,19.9,666,None,No,No,No,No,No,,,3,30,2334,No
7762-ONLJY,Female,No,Yes,Yes,6,"One year","Mailed check",No,19.7,94.45,None,No,No,No,No,No,,,3,51,4122,No
7402-PWYJJ,Female,No,Yes,No,53,"One year","Electronic check",Yes,91.15,4862.5,"Fiber Optic",No,No,Yes,No,Yes,,,5,44,6439,No
7501-VTYLJ,Female,No,No,Yes,2,Month-to-month,"Mailed check",No,51.55,106.2,DSL,No,Yes,No,No,No,,,3,72,4057,No
7608-RGIRO,Male,No,No,Yes,62,"Two year","Mailed check",Yes,24.4,1413,None,No,No,No,No,No,,,3,66,4889,No
0480-BIXDE,Female,No,Yes,No,19,Month-to-month,"Electronic check",Yes,96.8,1743.05,"Fiber Optic",No,No,No,Yes,Yes,,,5,66,3249,No
5895-QSXOD,Male,No,No,No,9,Month-to-month,"Mailed check",No,70.05,657.5,"Fiber Optic",No,No,No,No,No,,,3,63,3522,No
6175-IRFIT,Male,No,No,No,5,Month-to-month,"Mailed check",No,78.75,426.35,"Fiber Optic",No,No,No,No,Yes,,,5,66,2610,No
1622-HSHSF,Female,No,No,No,1,Month-to-month,"Mailed check",Yes,19.55,19.55,None,No,No,No,No,No,,,5,58,5607,No
9102-OXKFY,Male,No,No,No,59,"Two year","Credit card (automatic)",No,54.15,3116.15,Cable,No,No,No,No,No,,,3,64,4293,No
2284-VFLKH,Male,No,Yes,No,49,"One year","Credit card (automatic)",Yes,99.25,4920.8,"Fiber Optic",No,No,Yes,Yes,Yes,,,3,43,4995,No
0988-AADSA,Female,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",No,80.85,5824.75,Cable,Yes,Yes,Yes,No,Yes,,,4,56,6317,No
5734-EJKXG,Female,No,No,No,61,"One year","Electronic check",Yes,118.6,7365.7,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,76,5536,No
2207-RYYRL,Male,No,Yes,Yes,52,"Two year","Mailed check",No,24.55,1331.05,None,No,No,No,No,No,,,3,28,5535,No
6729-FZWSY,Male,No,No,No,67,"One year","Mailed check",Yes,19.45,1195.95,None,No,No,No,No,No,,,4,57,5343,No
8144-DGHXP,Female,No,No,No,54,"Two year","Electronic check",No,80.6,4299.95,DSL,Yes,No,Yes,Yes,Yes,,,4,53,4231,No
7814-LEEVE,Female,No,Yes,No,1,Month-to-month,"Bank transfer (automatic)",Yes,20.3,20.3,None,No,No,No,No,No,,,5,54,4215,No
6654-QGBZZ,Female,No,No,No,1,Month-to-month,"Mailed check",No,19.9,19.9,None,No,No,No,No,No,,,5,54,5057,No
9200-NLNPD,Male,No,Yes,No,56,"One year","Bank transfer (automatic)",Yes,54.05,2959.8,DSL,No,No,Yes,Yes,Yes,,,4,27,6445,No
2664-XJZNO,Male,No,Yes,Yes,72,"Two year","Credit card (automatic)",Yes,104.9,7559.55,"Fiber Optic",Yes,No,Yes,Yes,Yes,,,4,35,5169,No
0921-OHLVP,Male,No,No,No,22,Month-to-month,"Electronic check",No,83.05,1799.3,"Fiber Optic",No,No,No,No,Yes,,,4,59,5357,No
8350-NYMVI,Female,No,No,No,39,Month-to-month,"Bank transfer (automatic)",No,41.1,1597.05,DSL,No,Yes,Yes,No,No,,,3,42,3618,No
1600-DILPE,Female,No,No,No,12,Month-to-month,"Bank transfer (automatic)",Yes,45,524.35,DSL,No,No,No,No,No,,,3,35,4998,No
4654-GGUII,Female,No,No,No,18,"One year","Mailed check",Yes,40.2,711.95,DSL,Yes,Yes,Yes,No,No,,,4,48,4624,No
0584-BJQGZ,Female,No,No,No,25,Month-to-month,"Bank transfer (automatic)",Yes,78.35,1837.9,Cable,Yes,Yes,Yes,Yes,No,,,4,63,4855,No
0902-XKXPN,Male,No,Yes,Yes,69,"Two year","Bank transfer (automatic)",No,20.2,1376.5,None,No,No,No,No,No,,,3,78,5463,No
5177-RVZNU,Female,No,No,Yes,37,"One year","Bank transfer (automatic)",No,20.3,755.4,None,No,No,No,No,No,,,3,43,4186,No
0868-VJRDR,Male,No,Yes,No,64,"Two year","Credit card (automatic)",Yes,104.05,6605.55,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,36,4337,No
6344-SFJVH,Female,No,No,No,20,Month-to-month,"Credit card (automatic)",No,24.9,505.95,DSL,No,No,No,No,No,,,5,20,5942,No
3950-VPYJB,Male,No,Yes,Yes,57,"One year","Mailed check",No,59.6,3509.4,DSL,Yes,Yes,Yes,No,No,,,3,28,4778,No
9475-NNDGC,Male,No,Yes,No,71,"One year","Bank transfer (automatic)",Yes,113.15,7953.25,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,3,75,4068,No
1355-KUSBG,Female,No,Yes,Yes,7,Month-to-month,"Electronic check",No,48.8,349.8,DSL,No,No,No,No,No,,,4,51,4785,No
3688-FTHLT,Female,No,No,No,16,Month-to-month,"Bank transfer (automatic)",Yes,63.05,1067.05,DSL,No,No,No,No,Yes,,,3,73,3214,No
5825-XJOCM,Male,No,No,Yes,48,"One year","Bank transfer (automatic)",Yes,64.4,3035.35,Cable,Yes,Yes,No,No,No,,,4,45,2545,No
1215-EXRMO,Male,No,Yes,No,50,"Two year","Mailed check",No,20.55,1067.65,None,No,No,No,No,No,,,3,78,4745,No
2305-MRGLV,Male,No,Yes,No,28,Month-to-month,"Bank transfer (automatic)",No,76.55,2065.4,"Fiber Optic",No,No,Yes,No,No,,,3,71,2085,No
8404-VIOMB,Female,No,No,No,66,"Two year","Bank transfer (automatic)",Yes,62.5,4136.4,DSL,Yes,Yes,Yes,Yes,Yes,,,4,57,4165,No
2359-KLTEK,Female,No,Yes,Yes,41,Month-to-month,"Bank transfer (automatic)",Yes,94.9,3848,"Fiber Optic",No,No,No,Yes,Yes,,,3,53,3539,No
2673-ZALNP,Female,No,No,No,7,"One year","Mailed check",No,19.9,173.15,None,No,No,No,No,No,,,3,46,2750,No
9746-MDMBK,Male,No,Yes,Yes,47,"One year","Bank transfer (automatic)",Yes,113.45,5317.8,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,35,3729,No
8404-GFGCZ,Male,No,Yes,No,4,Month-to-month,"Electronic check",No,65.6,250.1,DSL,No,No,No,Yes,No,,,4,44,4552,No
3521-MNKLV,Male,No,No,No,24,Month-to-month,"Mailed check",Yes,49.7,1167.8,DSL,No,No,No,No,No,,,5,48,5832,No
2533-TIBIX,Male,No,Yes,Yes,15,Month-to-month,"Bank transfer (automatic)",Yes,30.2,469.65,Cable,Yes,No,No,No,No,,,4,78,5825,No
5092-STPKP,Female,No,No,No,24,Month-to-month,"Credit card (automatic)",No,56.35,1381.2,DSL,Yes,No,Yes,No,No,,,4,42,5128,No
0114-PEGZZ,Female,No,No,No,33,Month-to-month,"Electronic check",No,107.55,3645.5,"Fiber Optic",No,Yes,No,Yes,Yes,,,3,33,4800,No
3359-DSRKA,Female,No,Yes,Yes,58,"Two year","Mailed check",Yes,19.85,1158.85,None,No,No,No,No,No,,,4,46,6440,No
7161-DFHUF,Female,No,Yes,No,71,"Two year","Mailed check",No,23.85,1672.1,None,No,No,No,No,No,,,5,77,6166,No
3720-DBRWL,Male,No,Yes,No,51,"Two year","Credit card (automatic)",Yes,83.85,4307.1,Cable,Yes,Yes,Yes,Yes,Yes,,,3,53,5703,No
2436-QBZFP,Female,No,Yes,Yes,22,Month-to-month,"Electronic check",No,39.2,849.9,DSL,No,Yes,No,Yes,No,,,4,25,3288,No
6040-CGACY,Female,No,No,No,15,Month-to-month,"Mailed check",No,19.6,299.4,None,No,No,No,No,No,,,5,35,3195,No
6582-PLFUU,Male,No,Yes,Yes,51,"Two year","Credit card (automatic)",No,19.55,1086.75,None,No,No,No,No,No,,,4,40,5974,No
0089-IIQKO,Female,No,Yes,Yes,39,Month-to-month,"Credit card (automatic)",Yes,99.95,3767.4,"Fiber Optic",No,No,Yes,Yes,Yes,,,3,43,4447,No
8180-AKMJV,Female,No,No,No,1,Month-to-month,"Credit card (automatic)",Yes,44.55,44.55,Cable,No,No,No,No,No,,,5,45,5825,No
2272-WUSPA,Female,No,Yes,No,72,"Two year","Electronic check",Yes,110.75,7751.7,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,4,34,4848,No
4973-MGTON,Female,No,Yes,No,71,"Two year","Credit card (automatic)",Yes,84.4,5969.3,DSL,Yes,Yes,Yes,Yes,Yes,,,5,21,5619,No
3682-YEUWS,Male,No,Yes,Yes,10,Month-to-month,"Mailed check",Yes,24.4,253.9,None,No,No,No,No,No,,,5,54,4458,No
1627-AFWVJ,Female,No,No,No,29,"Two year","Mailed check",No,19.4,554.25,None,No,No,No,No,No,,,3,35,2265,No
4486-EFAEB,Male,No,No,No,13,Month-to-month,"Electronic check",Yes,20.4,251.65,None,No,No,No,No,No,,,5,54,2486,No
0060-FUALY,Female,No,Yes,No,59,Month-to-month,"Electronic check",Yes,94.75,5597.65,"Fiber Optic",Yes,Yes,No,Yes,No,,,3,26,5238,No
3097-IDVPU,Male,No,Yes,Yes,19,Month-to-month,"Credit card (automatic)",No,50.1,910.45,DSL,No,No,No,No,No,,,5,76,5749,No
9795-VOWON,Male,No,No,No,7,"One year","Credit card (automatic)",Yes,24.35,150.85,Cable,No,No,No,No,No,,,4,26,4665,No
1987-AUELQ,Female,No,Yes,No,71,"Two year","Credit card (automatic)",No,25.05,1873.7,None,No,No,No,No,No,,,5,52,6334,No
5236-XMZJY,Female,No,No,No,42,Month-to-month,"Bank transfer (automatic)",No,59.65,2536.55,Cable,Yes,Yes,No,No,No,,,3,80,3048,No
4827-DPADN,Female,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",Yes,83.3,6042.7,Cable,Yes,No,Yes,Yes,Yes,,,3,61,4505,No
2694-CIUMO,Female,No,No,No,12,Month-to-month,"Credit card (automatic)",Yes,79.55,958.25,"Fiber Optic",No,No,Yes,No,No,,,3,62,3445,No
1439-LCGVL,Female,No,Yes,No,26,"One year","Mailed check",No,19.2,459.6,None,No,No,No,No,No,,,3,39,3656,No
0909-SDHNU,Female,No,No,Yes,7,Month-to-month,"Mailed check",No,29.8,201.95,Cable,Yes,No,No,No,No,,,3,56,4236,No
5360-XGYAZ,Male,No,Yes,Yes,72,"Two year","Bank transfer (automatic)",Yes,65.65,4664.5,DSL,Yes,Yes,Yes,Yes,Yes,,,3,47,4934,No
3557-HTYWR,Female,No,No,No,47,"Two year","Mailed check",No,74.05,3496.3,DSL,Yes,Yes,Yes,No,Yes,,,4,75,2831,No
1699-TLDLZ,Female,No,Yes,Yes,16,"Two year","Mailed check",No,19.7,301.55,None,No,No,No,No,No,,,3,43,5293,No
5600-PDUJF,Male,No,No,No,6,Month-to-month,"Credit card (automatic)",Yes,49.5,312.7,DSL,No,No,Yes,No,No,,,5,75,5552,No
0567-XRHCU,Female,No,Yes,Yes,69,"Two year","Credit card (automatic)",Yes,43.95,2960.1,DSL,Yes,No,No,No,Yes,,,3,73,4479,No
9367-TCUYN,Female,No,No,No,12,Month-to-month,"Mailed check",No,20.1,223.6,None,No,No,No,No,No,,,4,32,5179,No
0708-SJDIS,Female,No,No,No,34,Month-to-month,"Mailed check",No,65,2157.5,Cable,No,No,Yes,Yes,No,,,5,55,5567,No
2073-QBVBI,Female,No,Yes,No,41,"One year","Mailed check",No,35.45,1391.65,Cable,No,Yes,Yes,No,No,,,4,80,2954,No
6928-ONTRW,Female,No,Yes,Yes,72,"Two year","Credit card (automatic)",No,19.7,1379.8,None,No,No,No,No,No,,,3,33,5451,No
6617-WLBQC,Female,No,Yes,Yes,23,"One year","Credit card (automatic)",No,81.85,1810.85,"Fiber Optic",Yes,No,No,No,No,,,4,80,5939,No
5429-LWCMV,Female,No,No,No,12,Month-to-month,"Electronic check",Yes,89.15,1057.55,"Fiber Optic",No,Yes,No,No,Yes,,,5,80,4041,No
7298-IZWLY,Female,No,No,No,1,Month-to-month,"Mailed check",Yes,19.4,19.4,None,No,No,No,No,No,,,4,25,2742,No
3955-JBZZM,Male,No,No,No,20,Month-to-month,"Electronic check",No,78.8,1641.3,"Fiber Optic",No,No,No,Yes,No,,,3,80,2317,No
4815-TUMEQ,Female,No,No,No,10,"One year","Mailed check",Yes,19.3,185.2,None,No,No,No,No,No,,,4,38,4190,No
9909-IDLEK,Male,No,Yes,Yes,20,Month-to-month,"Mailed check",No,96.8,1826.7,"Fiber Optic",No,Yes,Yes,Yes,No,,,4,26,3222,No
4092-OFQZS,Male,No,Yes,No,20,"One year","Mailed check",No,20.65,417.5,None,No,No,No,No,No,,,3,40,4147,No
1561-BWHIN,Male,No,Yes,Yes,19,"One year","Mailed check",No,19.8,344.5,None,No,No,No,No,No,,,5,27,4464,No
9927-DSWDF,Male,No,Yes,No,22,Month-to-month,"Electronic check",Yes,104.6,2180.55,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,3,68,2429,No
9500-LTVBP,Female,No,No,No,35,Month-to-month,"Credit card (automatic)",No,80.05,2835.9,"Fiber Optic",No,No,Yes,No,No,,,5,31,3999,No
8149-AIQCG,Male,No,No,No,39,Month-to-month,"Credit card (automatic)",Yes,73.15,2730.85,"Fiber Optic",No,No,No,No,No,,,5,62,3271,No
6094-ZIVKX,Female,No,No,No,68,"One year","Credit card (automatic)",Yes,54.45,3674.95,Cable,Yes,No,No,No,No,,,4,45,6309,No
3262-EIDHV,Female,No,Yes,Yes,72,"Two year","Credit card (automatic)",No,84.7,5893.9,DSL,Yes,No,Yes,Yes,Yes,,,4,49,6375,No
7354-OIJLX,Male,No,No,No,9,Month-to-month,"Electronic check",Yes,75.85,724.65,"Fiber Optic",No,No,No,No,No,,,5,70,5212,No
1376-HHBDV,Female,No,No,No,30,Month-to-month,"Mailed check",Yes,48.8,1536.75,DSL,Yes,No,No,No,No,,,3,71,4864,No
5018-LXQQG,Female,No,Yes,Yes,30,Month-to-month,"Bank transfer (automatic)",No,66.3,1923.5,DSL,Yes,No,Yes,No,Yes,,,3,80,4631,No
2821-WARNZ,Female,No,No,Yes,49,"One year","Credit card (automatic)",No,19.45,921.3,None,No,No,No,No,No,,,5,34,4170,No
4879-GZLFH,Female,No,Yes,Yes,42,Month-to-month,"Electronic check",Yes,92.15,3875.4,"Fiber Optic",No,No,No,Yes,Yes,,,5,33,5697,No
8314-HTWVE,Female,No,Yes,Yes,7,"Two year","Mailed check",No,19.85,144.15,None,No,No,No,No,No,,,3,60,3973,No
2507-QZPQS,Male,No,No,No,15,Month-to-month,"Electronic check",No,95.7,1451.1,"Fiber Optic",No,Yes,Yes,No,Yes,,,5,23,4999,No
5707-ZMDJP,Male,No,Yes,Yes,53,"Two year","Mailed check",Yes,69.7,3729.6,DSL,Yes,Yes,Yes,Yes,No,,,4,27,4590,No
8779-YIQQA,Male,No,Yes,Yes,21,"One year","Mailed check",No,19.8,350.1,None,No,No,No,No,No,,,3,47,3243,No
7136-IHZJA,Female,No,Yes,Yes,40,Month-to-month,"Mailed check",Yes,71.35,2847.2,DSL,Yes,Yes,Yes,No,Yes,,,4,43,5807,No
8739-QOTTN,Female,No,Yes,No,2,Month-to-month,"Mailed check",No,20.35,41.85,None,No,No,No,No,No,,,4,74,5761,No
1399-OUPJN,Female,No,Yes,Yes,57,"Two year","Bank transfer (automatic)",No,19.75,1272.05,None,No,No,No,No,No,,,5,80,4235,No
0277-BKSQP,Male,No,Yes,Yes,8,Month-to-month,"Electronic check",Yes,54.4,475.1,DSL,No,No,No,Yes,No,,,4,62,4854,No
5774-XZTQC,Female,No,Yes,Yes,7,Month-to-month,"Mailed check",No,20.45,150.75,None,No,No,No,No,No,,,4,75,4484,No
2676-SSLTO,Male,No,No,No,49,"Two year","Bank transfer (automatic)",Yes,66.15,3199,DSL,No,No,Yes,Yes,No,,,3,33,6138,No
6266-QHOJZ,Female,No,No,No,65,"One year","Electronic check",Yes,89.85,5844.65,"Fiber Optic",Yes,Yes,Yes,No,No,,,3,77,6421,No
7269-JISCY,Female,No,No,No,55,"One year","Bank transfer (automatic)",No,45.05,2462.6,DSL,No,No,No,No,No,,,3,39,4055,No
0363-SVHYR,Male,No,Yes,Yes,71,"Two year","Bank transfer (automatic)",No,86.85,6263.8,DSL,Yes,Yes,Yes,Yes,Yes,,,4,60,6452,No
6591-QGOYB,Male,No,No,No,17,Month-to-month,"Bank transfer (automatic)",Yes,106.65,1672.1,"Fiber Optic",Yes,Yes,Yes,Yes,No,,,3,25,2754,No
6421-SZVEM,Female,No,Yes,Yes,28,"One year","Bank transfer (automatic)",Yes,82.85,2320.8,"Fiber Optic",Yes,No,No,No,Yes,,,3,75,5802,No
8878-RYUKI,Female,No,No,No,52,Month-to-month,"Electronic check",Yes,59.45,3043.7,DSL,No,No,No,No,Yes,,,3,40,6107,No
7811-JIVPF,Female,No,No,No,23,Month-to-month,"Credit card (automatic)",No,49.7,1081.25,Cable,No,No,No,No,No,,,5,47,4790,No
8541-QVFKM,Female,No,No,No,8,Month-to-month,"Electronic check",Yes,73.5,632.2,"Fiber Optic",No,No,No,No,No,,,3,61,5777,No
9258-CNWAC,Female,No,Yes,Yes,71,"Two year","Credit card (automatic)",No,113.65,8166.8,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,27,6208,No
6374-AFWOX,Male,No,Yes,No,46,"Two year","Mailed check",No,65.65,3047.15,Cable,Yes,Yes,Yes,No,No,,,4,79,2680,No
7621-VPNET,Female,No,Yes,No,42,Month-to-month,"Credit card (automatic)",Yes,85.9,3729.75,"Fiber Optic",No,No,Yes,No,No,,,3,25,2219,No
6034-YMTOB,Female,No,No,No,5,Month-to-month,"Mailed check",Yes,75.65,399.45,"Fiber Optic",No,No,Yes,No,No,,,5,40,2296,No
4353-HYOJD,Female,No,Yes,Yes,27,Month-to-month,"Mailed check",No,49.85,1336.15,DSL,No,Yes,No,No,No,,,3,75,5580,No
7267-FRMJW,Female,No,Yes,Yes,25,"Two year","Mailed check",No,20.1,486.05,None,No,No,No,No,No,,,3,46,5306,No
4188-FRABG,Male,No,Yes,No,57,Month-to-month,"Electronic check",Yes,103.05,5925.75,"Fiber Optic",Yes,Yes,Yes,Yes,No,,,4,22,5586,No
3850-OKINF,Male,No,Yes,Yes,71,"One year","Electronic check",Yes,66.2,4692.55,DSL,Yes,No,No,Yes,No,,,3,62,4756,No
1156-ZFYDO,Female,No,No,No,1,Month-to-month,"Electronic check",No,19.75,19.75,None,No,No,No,No,No,,,3,38,3666,No
6408-OTUBZ,Female,No,No,No,66,"One year","Bank transfer (automatic)",Yes,104.55,6779.05,"Fiber Optic",Yes,Yes,Yes,Yes,No,,,3,53,4494,No
3727-OVPRY,Male,No,Yes,Yes,66,"One year","Credit card (automatic)",Yes,25.7,1714.55,None,No,No,No,No,No,,,4,43,5517,No
3797-FKOGQ,Male,No,No,Yes,11,Month-to-month,"Electronic check",No,86.2,893.2,"Fiber Optic",No,No,No,No,Yes,,,5,41,3157,No
7622-NXQZR,Male,No,No,No,28,Month-to-month,"Credit card (automatic)",Yes,30.1,810.85,DSL,No,No,Yes,No,No,,,4,31,2653,No
6196-HBOBZ,Male,No,Yes,No,65,"Two year","Electronic check",Yes,99.35,6347.55,"Fiber Optic",Yes,Yes,No,Yes,No,,,4,80,6300,No
7017-VFULY,Female,No,Yes,No,2,Month-to-month,"Bank transfer (automatic)",No,20.1,43.15,None,No,No,No,No,No,,,3,26,4158,No
5562-YJQGT,Female,No,No,No,2,Month-to-month,"Credit card (automatic)",No,20.35,35.1,None,No,No,No,No,No,,,5,40,3746,No
8807-OPMBM,Female,No,Yes,Yes,55,"Two year","Credit card (automatic)",Yes,25.65,1388,None,No,No,No,No,No,,,5,42,4466,No
5928-QLDHB,Male,No,No,No,9,Month-to-month,"Electronic check",Yes,76.25,684.85,"Fiber Optic",No,No,No,No,No,,,5,62,2062,No
0696-UKTOX,Male,No,No,Yes,23,Month-to-month,"Electronic check",No,54.15,1312.45,Cable,No,Yes,Yes,No,No,,,4,80,2496,No
6135-OZQVA,Female,No,No,No,7,Month-to-month,"Electronic check",Yes,53.65,404.35,Cable,Yes,No,No,No,No,,,4,51,4389,No
7105-BENQF,Male,No,No,Yes,15,"One year","Mailed check",No,64.85,950.75,DSL,Yes,No,No,No,Yes,,,4,51,4442,No
9507-HSMMZ,Male,No,No,No,54,"Two year","Mailed check",No,20,1149.65,None,No,No,No,No,No,,,3,41,6094,No
0128-MKWSG,Female,No,No,Yes,26,Month-to-month,"Mailed check",No,45.8,1147,DSL,Yes,No,Yes,No,Yes,,,4,45,3287,No
5727-MYATE,Male,No,Yes,Yes,72,"Two year","Credit card (automatic)",Yes,90.8,6397.6,DSL,Yes,Yes,Yes,Yes,Yes,,,4,46,5028,No
3823-KYNQY,Male,No,No,No,12,"One year","Credit card (automatic)",No,24.95,280.4,None,No,No,No,No,No,,,5,71,4443,No
5982-PSMKW,Female,No,Yes,Yes,23,"Two year","Credit card (automatic)",Yes,91.1,2198.3,Cable,Yes,Yes,Yes,Yes,Yes,,,4,71,5991,No
3507-GASNP,Male,No,No,Yes,60,"Two year","Mailed check",No,19.95,1189.9,None,No,No,No,No,No,,,3,74,5316,No
